case_key,year,announcement_date,award_date,unit_id,unit_name,job_number,title,procurement_category,tender_method,award_method,budget_amount,award_amount,winner_count,winning_vendors,performance_location,performance_region,performance_period,road_names,road_name_source,work_tags,is_road_related,is_open_contract,source_url,raw_file
3.87.33.39|108040|20200102|BDM-1-52980878,2020,20200102,2019-12-26,3.87.33.39,臺中市立圖書館,108040,臺中市立圖書館109年度視聽資料採購案(108年後續擴充),"<財物類>32紙漿,紙及紙產品;印刷品及相關的商品",限制性招標(未經公開評選或公開徵求),最低標,1200000,1200000,1,金寶書局有限公司,臺中市(非原住民地區),臺中市－全區,109/01/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52980878.xml,data/raw/taichung/2020/tenders/20200102_3.87.33.39_108040.json
3.87.36.1|10812270213|20200102|BDM-1-52979201,2020,20200102,2019-12-31,3.87.36.1,臺中市政府住宅發展工程處,10812270213,臺中市南屯區精科社會住宅電器設備採購案第三次契約變更,<財物類>381傢具,限制性招標(未經公開評選或公開徵求),最低標,550060,549990,1,梅山安順電器企業有限公司,臺中市(非原住民地區),臺中市－南屯區,109/01/10－109/03/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52979201.xml,data/raw/taichung/2020/tenders/20200102_3.87.36.1_10812270213.json
3.87.37|TIPC108052|20200102|BDM-1-52980092,2020,20200102,2019-12-31,3.87.37,臺中市政府原住民族事務委員會,TIPC108052,108年度原住民族地區(三叉坑部落入口意象等)基層建設小型零星工程,<工程類>5139其他土木工程,公開招標,最低標,1778607,1480000,1,阿奎營造有限公司,臺中市和平區(原住民地區),"臺中市－豐原區,臺中市－和平區",109/01/10－109/04/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52980092.xml,data/raw/taichung/2020/tenders/20200102_3.87.37_TIPC108052.json
3.87.4|1081216|20200102|BDM-1-52979242,2020,20200102,2019-12-26,3.87.4,臺中市政府教育局,1081216,臺中市龍井區龍港國民小學A、C棟校舍拆除重建工程第一次變更設計,<工程類>5127教育用建築工程,限制性招標(未經公開評選或公開徵求),最低標,7390645,7380000,1,連信營造有限公司,臺中市(非原住民地區),臺中市－龍井區,108/12/26－109/05/30(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52979242.xml,data/raw/taichung/2020/tenders/20200102_3.87.4_1081216.json
3.87.4|1081217|20200102|BDM-1-52979494,2020,20200102,2019-12-26,3.87.4,臺中市政府教育局,1081217,臺中市龍井區龍井國民小學前棟老舊校舍拆除重建工程第一次變更設計,<工程類>5127教育用建築工程,限制性招標(未經公開評選或公開徵求),最低標,5795183,5770000,1,有辰營造有限公司,臺中市(非原住民地區),臺中市－龍井區,108/12/26－109/01/22(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52979494.xml,data/raw/taichung/2020/tenders/20200102_3.87.4_1081217.json
3.87.4.94|108A41|20200102|aaa-52983475,2020,20200102,2020-01-02,3.87.4.94,臺中市立東山高級中學,108A41,108年度第2階段充實公立國民中學生活科技教室-(擴充設備)採購案,"<財物類>442工具機,其零件及附件",公開取得報價單或企劃書,參考最有利標精神,600000,583000,1,勁園國際股份有限公司,臺中市(非原住民地區),臺中市－北屯區,109/01/02－109/02/20(預估),,,,0,0,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTI5ODM0NzU=,data/raw/taichung/2020/tenders/20200102_3.87.4.94_108A41.json
3.87.40|A108022|20200102|BDM-1-52979900,2020,20200102,2019-12-23,3.87.40,臺中捷運股份有限公司,A108022,訓練中心階梯教室家具採購,<財物類>381傢具,公開招標,最低標,1952020,1332000,1,由發企業有限公司,臺中市(非原住民地區),臺中市－北屯區,108/12/30－109/02/29(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52979900.xml,data/raw/taichung/2020/tenders/20200102_3.87.40_A108022.json
3.87.40|A108034|20200102|BDM-1-52979170,2020,20200102,2019-12-25,3.87.40,臺中捷運股份有限公司,A108034,焊口型魚尾鈑等5項採購,<財物類>495鐵路及電車軌道之機車及其零件,公開取得報價單或企劃書,最低標,756735,678300,1,詠隆五金有限公司,臺中市(非原住民地區),臺中市－北屯區,108/12/26－109/04/24,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52979170.xml,data/raw/taichung/2020/tenders/20200102_3.87.40_A108034.json
3.87.5.1|109102|20200102|BDM-1-52979326,2020,20200102,2019-12-26,3.87.5.1,臺中市立大甲高級中等學校,109102,校園衛生登革熱防治及環境美化等改善工程,<工程類>5179其他裝修工程,公開招標,最低標,1733828,1557000,1,國聚營造有限公司,臺中市(非原住民地區),臺中市－大甲區,108/12/26－109/03/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52979326.xml,data/raw/taichung/2020/tenders/20200102_3.87.5.1_109102.json
3.87.5.32|751|20200102|BDM-1-52980430,2020,20200102,2019-12-31,3.87.5.32,臺中市立沙鹿工業高級中等學校,751,108年度臺中市立沙鹿高工機械科充實基礎設備軟體採購案,<財物類>452計算機及其零件與配件,公開招標,最低標,1000000,940000,1,宇文資訊股份有限公司,臺中市(非原住民地區),臺中市－沙鹿區,108/12/31－109/02/10(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52980430.xml,data/raw/taichung/2020/tenders/20200102_3.87.5.32_751.json
3.87.5.67|1081129|20200102|BDM-1-52980665,2020,20200102,2019-12-30,3.87.5.67,臺中市立安和國民中學,1081129,109年學生交通車租用採購,<勞務類>92教育服務,公開招標,最低標,3498000,3333000,1,豪賓通運股份有限公司,臺中市(非原住民地區),臺中市－西屯區,109/01/01－109/12/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52980665.xml,data/raw/taichung/2020/tenders/20200102_3.87.5.67_1081129.json
3.87.5.9|108-029|20200102|BDM-1-52978889,2020,20200102,2019-12-30,3.87.5.9,臺中市立龍津高級中等學校,108-029,龍津高中108學年度高二學生戶外教育採購案,<勞務類>74支援及輔助運輸服務,公開取得報價單或企劃書,參考最有利標精神,841500,838950,1,千禧旅行社有限公司,臺中市(非原住民地區),"高雄市－大樹區,屏東縣－恆春",108/12/30－109/04/10(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52978889.xml,data/raw/taichung/2020/tenders/20200102_3.87.5.9_108-029.json
3.87.56|1081103|20200102|BDM-1-52978858,2020,20200102,2019-12-27,3.87.56,臺中市西屯區公所,1081103,109年度西屯區地下道及人行陸橋清潔維護採購,<勞務類>874建築物清潔服務,公開取得報價單或企劃書,參考最有利標精神,339900,339500,1,納特潔清潔服務有限公司,臺中市(非原住民地區),臺中市－西屯區,109/01/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52978858.xml,data/raw/taichung/2020/tenders/20200102_3.87.56_1081103.json
3.87.56|1081104|20200102|BDM-1-52978866,2020,20200102,2019-12-27,3.87.56,臺中市西屯區公所,1081104,臺中市西屯區109年度監視系統維修保養勞務採購案,<勞務類>886附帶於金屬產品、機械及設備維修之服務,公開取得報價單或企劃書,參考最有利標精神,499800,499800,1,佶聯通訊科技有限公司,臺中市(非原住民地區),臺中市－西屯區,109/01/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52978866.xml,data/raw/taichung/2020/tenders/20200102_3.87.56_1081104.json
3.87.56|1081106|20200102|BDM-1-52978870,2020,20200102,2019-12-27,3.87.56,臺中市西屯區公所,1081106,臺中市西屯區109年度次要巷道路燈養護工作(開口契約),<勞務類>886附帶於金屬產品、機械及設備維修之服務,公開取得報價單或企劃書,參考最有利標精神,756000,725000,1,鉅東電氣工程行(獨資),臺中市(非原住民地區),臺中市－西屯區,109/01/01－109/12/31(預估),,,路燈照明,1,1,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52978870.xml,data/raw/taichung/2020/tenders/20200102_3.87.56_1081106.json
3.87.56|1081107|20200102|BDM-1-52978874,2020,20200102,2019-12-27,3.87.56,臺中市西屯區公所,1081107,臺中市西屯區109年度里鄰長報紙訂閱採購案,"<財物類>32紙漿,紙及紙產品;印刷品及相關的商品",公開招標,最低標,3135000,3135000,1,品泰報業社(獨資),臺中市(非原住民地區),臺中市－西屯區,109/01/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52978874.xml,data/raw/taichung/2020/tenders/20200102_3.87.56_1081107.json
3.87.56|1081108|20200102|BDM-1-52978880,2020,20200102,2019-12-27,3.87.56,臺中市西屯區公所,1081108,臺中市西屯區109年度公園公廁清潔維護,<勞務類>874建築物清潔服務,限制性招標(經公開評選或公開徵求),準用最有利標,1287671,1287671,1,榮順環保企業有限公司,臺中市(非原住民地區),臺中市－西屯區,109/01/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52978880.xml,data/raw/taichung/2020/tenders/20200102_3.87.56_1081108.json
3.87.56|1081109|20200102|BDM-1-52978883,2020,20200102,2019-12-27,3.87.56,臺中市西屯區公所,1081109,臺中市西屯區109年度公園綠地草坪維護,<勞務類>94污水及垃圾處理、公共衛生及其他環保服務,公開招標,最低標,2964900,1934723,1,精燁環保科技有限公司,臺中市(非原住民地區),臺中市－西屯區,109/01/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52978883.xml,data/raw/taichung/2020/tenders/20200102_3.87.56_1081109.json
3.87.56|1081201|20200102|BDM-1-52978884,2020,20200102,2019-12-27,3.87.56,臺中市西屯區公所,1081201,臺中市西屯區109年度空地綠美化環境清潔及植栽養護,<勞務類>94污水及垃圾處理、公共衛生及其他環保服務,公開取得報價單或企劃書,最低標,438273,237920,1,清河環保有限公司,臺中市(非原住民地區),臺中市－西屯區,109/01/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52978884.xml,data/raw/taichung/2020/tenders/20200102_3.87.56_1081201.json
3.87.56|1081205|20200102|BDM-1-52978855,2020,20200102,2019-12-30,3.87.56,臺中市西屯區公所,1081205,臺中市西屯區協和里109年度里民團體意外保險採購案,<勞務類>812保險(包括再保險)及退休基金服務，不包括強制性社會安全服務,公開取得報價單或企劃書,最低標,619235,511068,1,新光人壽保險股份有限公司,臺中市(非原住民地區),臺中市－西屯區,109/01/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52978855.xml,data/raw/taichung/2020/tenders/20200102_3.87.56_1081205.json
3.87.58|108033|20200102|BDM-1-52981333,2020,20200102,2019-12-31,3.87.58,臺中市北屯區公所,108033,臺中市北屯區109年度次要巷道路燈養護,<勞務類>886附帶於金屬產品、機械及設備維修之服務,公開招標,最低標,1256000,1105280,1,于仁水電工程有限公司,臺中市(非原住民地區),臺中市－北屯區,109/01/01－109/12/31(預估),,,路燈照明,1,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52981333.xml,data/raw/taichung/2020/tenders/20200102_3.87.58_108033.json
3.87.58|108034|20200102|BDM-1-52981275,2020,20200102,2019-12-31,3.87.58,臺中市北屯區公所,108034,臺中市北屯區公所109年度行政大樓暨活動中心消防安全設備定期維護保養、申報及設備更新、檢修,<勞務類>912針對整個社區之服務,公開取得報價單或企劃書,參考最有利標精神,332885,315000,1,余且消防顧問股份有限公司,臺中市(非原住民地區),臺中市－北屯區,109/01/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52981275.xml,data/raw/taichung/2020/tenders/20200102_3.87.58_108034.json
3.87.58|108036|20200102|BDM-1-52981160,2020,20200102,2019-12-31,3.87.58,臺中市北屯區公所,108036,臺中市北屯區代辦109年度小型公園綠地環境清潔維護等勞務採購,<勞務類>94污水及垃圾處理、公共衛生及其他環保服務,限制性招標(經公開評選或公開徵求),準用最有利標,5000000,5000000,1,靝河水企業有限公司,臺中市(非原住民地區),臺中市－北屯區,109/01/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52981160.xml,data/raw/taichung/2020/tenders/20200102_3.87.58_108036.json
3.87.58|108038|20200102|BDM-1-52979006,2020,20200102,2019-12-30,3.87.58,臺中市北屯區公所,108038,109年度臺中市北屯區各里辦公處及鄰長訂閱報紙(含派送)採購案,"<財物類>32紙漿,紙及紙產品;印刷品及相關的商品",公開招標,最低標,2829000,2829000,1,福爾摩沙報業社(獨資),臺中市(非原住民地區),臺中市－北屯區,109/01/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52979006.xml,data/raw/taichung/2020/tenders/20200102_3.87.58_108038.json
3.87.58|108040|20200102|BDM-1-52981330,2020,20200102,2019-12-31,3.87.58,臺中市北屯區公所,108040,臺中市北屯區109年度人行地下道暨人行陸橋清潔維護案,<勞務類>97其他服務,公開取得報價單或企劃書,最低標,230000,170280,1,納特潔清潔服務有限公司,臺中市(非原住民地區),臺中市－北屯區,109/01/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52981330.xml,data/raw/taichung/2020/tenders/20200102_3.87.58_108040.json
3.87.59|108047|20200102|BDM-1-52981328,2020,20200102,2019-12-23,3.87.59,臺中市豐原區公所,108047,109年度豐原大道共同管道保全與管理維護計畫委託服務,<勞務類>865管理顧問服務,限制性招標(經公開評選或公開徵求),準用最有利標,9464600,8500000,1,銓安安全系統有限公司,臺中市(非原住民地區),臺中市－豐原區,109/01/01－109/12/31,,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52981328.xml,data/raw/taichung/2020/tenders/20200102_3.87.59_108047.json
3.87.63|109-HU-01|20200102|BDM-1-52978876,2020,20200102,2019-12-30,3.87.63,臺中市沙鹿區公所,109-HU-01,109年度里辦公處及鄰長政令宣導報紙採購案,"<財物類>32紙漿,紙及紙產品;印刷品及相關的商品",公開招標,最低標,1299000,1169100,1,經緯報業行(獨資),臺中市(非原住民地區),臺中市－沙鹿區,109/01/01－109/12/31(預估),,,,0,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20200102&fn=BDM-1-52978876.xml,data/raw/taichung/2020/tenders/20200102_3.87.63_109-HU-01.json
3.87.63|109-HU-03|20200102|aaa-52981891,2020,20200102,2019-12-30,3.87.63,臺中市沙鹿區公所,109-HU-03,「109年度沙鹿區公園維護修繕工程(開口契約)」委託設計監造技術服務,<勞務類>8672工程服務,公開取得報價單或企劃書,參考最有利標精神,270387,254164,1,皇宇工程顧問有限公司,臺中市(非原住民地區),臺中市－沙鹿區,108/12/31－109/12/31(預估),,,,0,1,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTI5ODE4OTE=,data/raw/taichung/2020/tenders/20200102_3.87.63_109-HU-03.json
3.87.63|109-HU-06|20200102|aaa-52982423,2020,20200102,2019-12-30,3.87.63,臺中市沙鹿區公所,109-HU-06,109年度臺中市沙鹿區臺灣大道以北小型工程(開口契約)委託設計監造技術服務,<勞務類>8672工程服務,公開取得報價單或企劃書,參考最有利標精神,682876,635075,1,皇宇工程顧問有限公司,臺中市(非原住民地區),臺中市－沙鹿區,108/12/31－109/12/31(預估),,,,0,1,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTI5ODI0MjM=,data/raw/taichung/2020/tenders/20200102_3.87.63_109-HU-06.json
3.87.63|109-HU-07|20200102|aaa-52982879,2020,20200102,2019-12-30,3.87.63,臺中市沙鹿區公所,109-HU-07,109年度臺中市沙鹿區臺灣大道以南小型工程(開口契約)委託設計監造技術服務,<勞務類>8672工程服務,公開取得報價單或企劃書,參考最有利標精神,682876,635075,1,宏信工程技術顧問有限公司,臺中市(非原住民地區),臺中市－沙鹿區,108/12/31－109/12/31(預估),,,,0,1,https://web.pcc.gov.tw/prkms/urlSelector/common/atm?pk=NTI5ODI4Nzk=,data/raw/taichung/2020/tenders/20200102_3.87.63_109-HU-07.json
